customer_id,name,email,tenure,monthly_charges,total_charges,contract_type,payment_method,paperless_billing,tech_support,online_security,churn_probability,churn,location_lat,location_lon
CUST-10935,Barbara Lopez,barbara.lopez@example.com,34,83.1,2825.4,One year,Mailed check,1,No,Yes,0.309,0,37.7406,-122.40802
CUST-10936,Richard Wilson,richard.wilson@example.com,15,89.97,1349.55,Month-to-month,Bank transfer,1,No,Yes,0.8908,1,37.70236,-122.42909
CUST-10937,John Brown,john.brown@example.com,43,52.3,2248.9,One year,Credit card,0,Yes,Yes,0.0562,0,37.72161,-122.53802
CUST-10938,Patricia Smith,patricia.smith@example.com,9,38.71,348.39,Month-to-month,Bank transfer,1,No,No internet service,0.8137,1,37.68075,-122.56288
CUST-10939,Karen Anderson,karen.anderson@example.com,46,44.36,2040.56,One year,Bank transfer,0,No,Yes,0.0848,0,37.74525,-122.55736
CUST-10940,Joseph Taylor,joseph.taylor@example.com,8,79.31,634.48,Month-to-month,Mailed check,1,Yes,No,0.8862,0,37.89088,-122.27983
CUST-10941,Susan Miller,susan.miller@example.com,41,98.86,4053.26,Two year,Electronic check,0,Yes,No,0.2216,0,37.85465,-122.32895
CUST-10942,Elizabeth Gonzalez,elizabeth.gonzalez@example.com,1,50.13,50.13,Month-to-month,Electronic check,1,Yes,No,0.8739,1,37.75586,-122.35216
CUST-10943,William Moore,william.moore@example.com,35,67.08,2347.8,Two year,Credit card,0,Yes,Yes,0.1201,0,37.82543,-122.32
CUST-10944,Joseph Brown,joseph.brown@example.com,7,52.71,368.97,Month-to-month,Bank transfer,0,No internet service,No,0.8303,1,37.75228,-122.45124
CUST-10945,Robert Lopez,robert.lopez@example.com,13,80.85,1051.05,Month-to-month,Mailed check,1,No,Yes,0.886,1,37.87187,-122.38623
CUST-10946,Jennifer Williams,jennifer.williams@example.com,26,63.54,1652.04,One year,Bank transfer,1,Yes,Yes,0.1881,1,37.67012,-122.47607
CUST-10947,Barbara Johnson,barbara.johnson@example.com,19,71.73,1362.87,Month-to-month,Electronic check,1,Yes,No,0.7628,1,37.83072,-122.53898
CUST-10948,Jennifer Smith,jennifer.smith@example.com,4,21.16,84.64,Month-to-month,Credit card,1,No,No,0.8762,1,37.75239,-122.34678
CUST-10949,Michael Martin,michael.martin@example.com,57,91.2,5198.4,Two year,Bank transfer,1,Yes,No,0.0776,0,37.75212,-122.34152
CUST-10950,Robert Jones,robert.jones@example.com,19,71.49,1358.31,Month-to-month,Credit card,1,No,Yes,0.812,1,37.63685,-122.30903
CUST-10951,Elizabeth Lopez,elizabeth.lopez@example.com,11,87.5,962.5,Month-to-month,Electronic check,1,No,No,0.9436,1,37.73197,-122.56414
CUST-10952,Mary Martinez,mary.martinez@example.com,42,93.87,3942.54,One year,Mailed check,1,Yes,Yes,0.1276,0,37.66272,-122.52601
CUST-10953,Barbara Wilson,barbara.wilson@example.com,34,111.88,3803.92,Two year,Credit card,1,Yes,No,0.3707,1,37.63639,-122.38659
CUST-10954,Michael Gonzalez,michael.gonzalez@example.com,47,50.2,2359.4,One year,Credit card,1,Yes,No,0.0673,0,37.70196,-122.37353
CUST-10955,Robert Wilson,robert.wilson@example.com,50,81.56,4078.0,Two year,Mailed check,0,Yes,No internet service,0.0628,1,37.7969,-122.50484
CUST-10956,Linda Rodriguez,linda.rodriguez@example.com,50,80.46,4023.0,One year,Mailed check,0,Yes,No,0.0976,0,37.74705,-122.56378
CUST-10957,Linda Jones,linda.jones@example.com,9,29.71,267.39,Month-to-month,Mailed check,1,No,No,0.8574,1,37.64402,-122.48305
CUST-10958,Karen Anderson,karen.anderson@example.com,43,112.99,4858.57,One year,Electronic check,1,Yes,Yes,0.167,0,37.87169,-122.52387
CUST-10959,Barbara Miller,barbara.miller@example.com,27,86.07,2323.89,One year,Electronic check,0,Yes,Yes,0.2538,0,37.72849,-122.50713
CUST-10960,Susan Lopez,susan.lopez@example.com,13,35.59,462.67,Month-to-month,Mailed check,0,No,No,0.8382,1,37.74952,-122.33992
CUST-10961,Charles Moore,charles.moore@example.com,67,57.84,3875.28,One year,Electronic check,1,Yes,Yes,0.0133,0,37.92254,-122.39818
CUST-10962,David Garcia,david.garcia@example.com,66,55.2,3643.2,One year,Mailed check,1,No internet service,Yes,0.0134,0,37.72072,-122.46045
CUST-10963,Michael Hernandez,michael.hernandez@example.com,40,95.68,3827.2,One year,Bank transfer,0,Yes,Yes,0.1477,0,37.90207,-122.51611
CUST-10964,Charles Smith,charles.smith@example.com,33,110.73,3654.09,One year,Credit card,1,Yes,Yes,0.2718,0,37.75038,-122.51274
CUST-10965,James Martin,james.martin@example.com,11,77.06,847.66,Month-to-month,Credit card,0,No,Yes,0.8917,1,37.69988,-122.39861
CUST-10966,Barbara Williams,barbara.williams@example.com,17,58.93,1001.81,Two year,Mailed check,0,No,No,0.5855,1,37.73562,-122.307
CUST-10967,David Thomas,david.thomas@example.com,58,109.44,6347.52,Two year,Mailed check,1,Yes,Yes,0.0643,0,37.83,-122.4363
CUST-10968,Joseph Garcia,joseph.garcia@example.com,39,53.13,2072.07,Two year,Mailed check,1,Yes,No,0.1153,0,37.64585,-122.34482
CUST-10969,Linda Taylor,linda.taylor@example.com,54,46.0,2484.0,Two year,Electronic check,0,Yes,Yes,0.0246,0,37.92166,-122.35497
CUST-10970,Elizabeth Thomas,elizabeth.thomas@example.com,21,92.52,1942.92,Two year,Electronic check,1,No,No,0.6793,0,37.77837,-122.37451
CUST-10971,Linda Brown,linda.brown@example.com,16,99.16,1586.56,Month-to-month,Mailed check,1,No,No,0.938,1,37.66749,-122.49648
CUST-10972,Barbara Miller,barbara.miller@example.com,7,90.91,636.37,Month-to-month,Mailed check,0,No,No,0.959,1,37.83166,-122.4702
CUST-10973,Elizabeth Rodriguez,elizabeth.rodriguez@example.com,42,48.84,2051.28,One year,Mailed check,0,No,Yes,0.1168,0,37.83904,-122.4774
CUST-10974,David Jackson,david.jackson@example.com,38,94.37,3586.06,One year,Mailed check,1,Yes,Yes,0.1617,0,37.74017,-122.37837
CUST-10975,James Miller,james.miller@example.com,26,70.86,1842.36,One year,Credit card,1,Yes,Yes,0.2115,0,37.91662,-122.37624
CUST-10976,Sarah Taylor,sarah.taylor@example.com,7,36.91,258.37,Month-to-month,Credit card,1,No,No,0.8881,0,37.62917,-122.28532
CUST-10977,Mary Davis,mary.davis@example.com,6,98.93,593.58,Month-to-month,Mailed check,1,Yes,No,0.9295,1,37.89871,-122.29751
CUST-10978,Susan Davis,susan.davis@example.com,34,115.2,3916.8,One year,Electronic check,1,Yes,No,0.3864,0,37.87888,-122.40808
CUST-10979,Robert Johnson,robert.johnson@example.com,9,38.27,344.43,Month-to-month,Mailed check,1,Yes,No,0.7623,1,37.67813,-122.27559
CUST-10980,Thomas Moore,thomas.moore@example.com,13,110.61,1437.93,Month-to-month,Mailed check,1,No,No internet service,0.9337,1,37.69318,-122.3937
CUST-10981,Sarah Thomas,sarah.thomas@example.com,10,83.39,833.9,Month-to-month,Mailed check,1,No,No,0.9427,1,37.76771,-122.53944
CUST-10982,Sarah Miller,sarah.miller@example.com,32,110.5,3536.0,One year,Credit card,0,Yes,Yes,0.2843,1,37.86663,-122.38508
CUST-10983,Elizabeth Smith,elizabeth.smith@example.com,8,52.86,422.88,Month-to-month,Credit card,1,Yes,No,0.8211,0,37.71479,-122.30922
CUST-10984,Joseph Hernandez,joseph.hernandez@example.com,10,117.72,1177.2,Month-to-month,Mailed check,1,No,No,0.9703,1,37.91721,-122.42825
CUST-10985,David Garcia,david.garcia@example.com,8,64.32,514.56,Month-to-month,Mailed check,1,No,No internet service,0.8863,1,37.69444,-122.47724
CUST-10986,Charles Hernandez,charles.hernandez@example.com,38,41.03,1559.14,One year,Mailed check,1,No,No internet service,0.1287,0,37.74377,-122.51787
CUST-10987,David Martin,david.martin@example.com,33,79.52,2624.16,One year,Credit card,0,Yes,Yes,0.1666,0,37.90475,-122.42781
CUST-10988,Charles Lopez,charles.lopez@example.com,7,64.97,454.79,Month-to-month,Credit card,1,No,No,0.9329,1,37.6266,-122.2874
CUST-10989,John Wilson,john.wilson@example.com,15,21.95,329.25,Month-to-month,Mailed check,1,No internet service,No,0.608,0,37.71334,-122.45736
CUST-10990,Mary Wilson,mary.wilson@example.com,33,41.5,1369.5,One year,Credit card,0,Yes,Yes,0.0855,0,37.69784,-122.47176
CUST-10991,Barbara Jackson,barbara.jackson@example.com,20,88.78,1775.6,Month-to-month,Credit card,1,Yes,No,0.8088,0,37.80073,-122.5516
CUST-10992,John Hernandez,john.hernandez@example.com,7,33.43,234.01,Month-to-month,Electronic check,1,No internet service,Yes,0.6686,0,37.74903,-122.52387
CUST-10993,William Jackson,william.jackson@example.com,5,77.27,386.35,Month-to-month,Bank transfer,1,Yes,Yes,0.8471,1,37.83177,-122.52726
CUST-10994,Robert Hernandez,robert.hernandez@example.com,34,41.48,1410.32,Two year,Bank transfer,1,No,No,0.2429,0,37.7248,-122.3661
CUST-10995,Thomas Rodriguez,thomas.rodriguez@example.com,59,62.73,3701.07,One year,Credit card,0,Yes,No,0.04,0,37.64299,-122.27251
CUST-10996,Patricia Smith,patricia.smith@example.com,68,52.71,3584.28,One year,Credit card,1,No internet service,No,0.0184,0,37.64503,-122.54673
CUST-10997,Robert Moore,robert.moore@example.com,40,28.77,1150.8,One year,Credit card,0,No,No,0.1429,0,37.85047,-122.33927
CUST-10998,Linda Rodriguez,linda.rodriguez@example.com,17,53.04,901.68,Month-to-month,Mailed check,0,No internet service,Yes,0.6053,1,37.78321,-122.36162
CUST-10999,Linda Smith,linda.smith@example.com,6,20.85,125.1,Month-to-month,Bank transfer,1,No,No,0.8602,1,37.69177,-122.36704
